household_ID,avg_consumption,total_hours_appliances,num_appliances,num_lights,socio_economic_class
ID3713,129.36,131.0,5.0,4.0,SEC B
ID3714,135.8,34.5,13.0,8.0,SEC C
ID3715,94.56,209.5,15.0,13.0,SEC C
ID3716,53.48,189.75,10.0,5.0,SEC B
ID3717,64.8,4.0,8.0,4.0,SEC A
ID3718,67.96,211.25,12.0,5.0,SEC C
ID3719,42.28,28.0,5.0,5.0,SEC B
ID3720,185.92,226.25,41.0,12.0,SEC A
ID3721,98.08,213.82999999999998,7.0,4.0,SEC C
ID3722,87.56,196.25,13.0,6.0,SEC B
ID3723,372.16,24.0,3.0,4.0,SEC C
ID3724,114.84,179.0,5.0,5.0,SEC B
ID3725,176.44,377.25,29.0,17.0,SEC B
ID3726,146.64,241.99,21.0,9.0,SEC B
ID3727,188.08,196.75,26.0,11.0,SEC A
ID3728,308.88,488.25,49.0,15.0,SEC A
ID3729,65.76,4.0,5.0,4.0,SEC C
ID3730,342.88,375.0,31.0,9.0,SEC B
ID3731,130.32,196.75,28.0,15.0,SEC A
ID3732,30.4,17.5,3.0,3.0,SEC B
ID3733,471.36,537.72,35.0,21.0,SEC C
ID3734,31.68,1.25,6.0,7.0,SEC B
ID3735,142.76,260.5,16.0,12.0,SEC C
ID3736,379.16,187.0,14.0,11.0,SEC A
ID3737,449.08,194.25,27.0,23.0,SEC A
ID3738,105.92,169.0,15.0,6.0,SEC C
ID3739,85.04,471.43,29.0,8.0,SEC B
ID3740,83.56,202.91,12.0,5.0,SEC C
ID3741,88.6,208.55,15.0,10.0,SEC C
ID3742,103.24,229.25,11.0,9.0,SEC A
ID3743,23.2,224.5,10.0,8.0,SEC C
ID3744,83.92,170.5,5.0,7.0,SEC C
ID3745,137.12,181.0,16.0,11.0,SEC C
ID3746,101.24,118.25,14.0,8.0,SEC B
ID3747,113.32,247.24,13.0,6.0,SEC C
ID3748,113.68,227.32999999999998,10.0,6.0,SEC C
ID3749,95.88,204.25,11.0,7.0,SEC A
ID3750,127.88,207.32999999999998,20.0,7.0,SEC B
ID3751,121.64,144.27,10.0,6.0,SEC C
ID3752,87.12,204.2,15.0,6.0,SEC A
ID3753,0.28,219.75,17.0,9.0,SEC C
ID3754,193.32,347.25,16.0,9.0,SEC C
ID3755,135.72,180.0,9.0,4.0,SEC B
ID3756,221.12,330.04,42.0,9.0,SEC C
ID3757,40.4,184.75,12.0,5.0,SEC D
ID3758,62.44,194.08,14.0,4.0,SEC B
ID3759,28.48,0.0,2.0,0.0,SEC B
ID3760,343.84,440.25,40.0,15.0,SEC C
ID3761,207.68,28.0,20.0,13.0,SEC B
ID3762,81.6,285.25,15.0,10.0,SEC A
ID3763,210.28,221.0,18.0,11.0,SEC A
ID3764,0.6,271.43,18.0,7.0,SEC B
ID3765,163.75,0.0,0.0,0.0,SEC D
ID3766,160.16,209.82999999999998,17.0,7.0,SEC C
ID3767,70.68181818181819,213.25,14.0,9.0,SEC B
ID3768,56.52,9.0,6.0,8.0,SEC C
ID3769,112.4,176.25,10.0,10.0,SEC B
ID3770,232.76,212.0,31.0,18.0,SEC A
ID3771,44.68,16.0,11.0,5.0,SEC C
ID3772,124.6,269.65,9.0,8.0,SEC B
ID3773,12.96,213.0,7.0,5.0,SEC C
ID3774,230.28,72.2,32.0,19.0,SEC A
ID3775,122.4,195.583,30.0,4.0,SEC A
ID3776,217.96,192.11,27.0,12.0,SEC A
ID3777,351.88,220.62,12.0,7.0,SEC C
ID3778,71.28,223.66,11.0,6.0,SEC D
ID3779,214.36,179.06,9.0,4.0,SEC B
ID3780,170.76,353.32,20.0,9.0,SEC A
ID3781,142.04,225.5,10.0,8.0,SEC C
ID3782,56.64,212.91,13.0,7.0,SEC C
ID3783,225.92,402.08000000000004,29.0,10.0,SEC B
ID3784,8.12,214.75,14.0,8.0,SEC E
ID3785,116.4,197.0,16.0,9.0,SEC C
ID3786,151.36,480.2,33.0,15.0,SEC A
ID3787,187.36,188.32,52.0,14.0,SEC A
ID3788,33.68,170.783,7.0,3.0,SEC D
ID3789,92.64,168.0,8.0,0.0,SEC B
ID3790,153.12,252.875,15.0,7.0,SEC C
ID3791,134.08,188.5,19.0,12.0,SEC C
ID3792,297.0,203.99,27.0,12.0,SEC C
ID3793,20.64,457.75,29.0,12.0,SEC A
ID3794,208.8,193.25,20.0,10.0,SEC B
ID3795,49.96,116.0,6.0,6.0,SEC A
ID3796,119.88,220.6,22.0,6.0,SEC C
ID3797,82.08,191.75,12.0,4.0,SEC B
ID3798,104.8,168.58,4.0,5.0,SEC C
ID3799,120.0,303.15999999999997,16.0,10.0,SEC B
ID3800,94.16,220.82999999999998,17.0,8.0,SEC B
ID3801,78.96,119.0,6.0,13.0,SEC B
ID3802,163.52,211.33,15.0,15.0,SEC A
ID3803,74.04,210.8,15.0,7.0,SEC A
ID3804,196.4,229.24,20.0,14.0,SEC A
ID3805,40.4,23.625,10.0,8.0,SEC B
ID3806,752.16,470.12,35.0,13.0,SEC A
ID3807,73.64,173.75,9.0,6.0,SEC A
ID3808,80.8,41.75,7.0,4.0,SEC C
ID3809,98.48,213.41,9.0,5.0,SEC C
ID3810,77.28,62.25,13.0,7.0,SEC C
ID3811,89.56,240.75,26.0,7.0,SEC B
ID3812,35.0,257.03499999999997,15.0,14.0,SEC B
ID3813,67.64,195.0,13.0,5.0,SEC D
ID3814,76.64,214.66,18.0,15.0,SEC A
ID3815,145.28,173.4,9.0,4.0,SEC A
ID3816,111.76,168.25,4.0,4.0,SEC C
ID3817,58.8,230.3,9.0,8.0,SEC D
ID3818,103.72,248.0,16.0,6.0,SEC C
ID3819,322.68,231.065,16.0,9.0,SEC C
ID3820,132.24,200.25,17.0,6.0,SEC B
ID3821,80.88,28.75,9.0,5.0,SEC D
ID3822,181.52,181.75,40.0,7.0,SEC B
ID3823,160.36,246.32,17.0,9.0,SEC B
ID3824,11.6,0.0,6.0,0.0,SEC C
ID3825,920.36,247.8,22.0,11.0,SEC A
ID3826,173.88,403.33,17.0,10.0,SEC C
ID3827,98.84,219.12,17.0,7.0,SEC C
ID3828,91.72,215.31,12.0,7.0,SEC E
ID3829,100.44,202.25,15.0,14.0,SEC D
ID3830,51.44,266.25,7.0,3.0,SEC C
ID3831,99.04,270.5,23.0,10.0,SEC C
ID3832,54.12,196.0,4.0,5.0,SEC D
ID3833,56.56,235.0,11.0,7.0,SEC C
ID3834,46.28,180.0,10.0,7.0,SEC C
ID3835,25.12,0.0,7.0,1.0,SEC D
ID3836,84.4,170.1,6.0,6.0,SEC D
ID3837,18.16,36.0,3.0,3.0,SEC E
ID3838,105.24,197.3,7.0,4.0,SEC B
ID3839,79.12,183.25,9.0,10.0,SEC B
ID3840,66.2,173.41,11.0,10.0,SEC D
ID3841,100.08,207.07999999999998,12.0,10.0,SEC C
ID3842,150.56,172.58,11.0,7.0,SEC B
ID3843,65.6,13.5,9.0,8.0,SEC D
ID3844,106.08,316.0,21.0,6.0,SEC C
ID3845,102.84,174.25,12.0,6.0,SEC D
ID3846,111.24,177.0,8.0,6.0,SEC D
ID3847,165.16,216.0,18.0,10.0,SEC D
ID3848,46.08,175.0,2.0,7.0,SEC D
ID3849,116.2,174.0,9.0,9.0,SEC B
ID3850,100.68,196.82999999999998,14.0,4.0,SEC C
ID3851,6.88,187.5,8.0,6.0,SEC A
ID3852,71.72,184.25,14.0,5.0,SEC C
ID3853,89.56,116.25999999999999,15.0,6.0,SEC C
ID3854,61.88,161.25,9.0,7.0,SEC C
ID3855,49.56,274.25,17.0,7.0,SEC B
ID3856,156.76,445.75,25.0,14.0,SEC C
ID3857,8.72,0.0,1.0,3.0,SEC A
ID3858,3.04,174.75,15.0,14.0,SEC B
ID3859,55.04,4.0,5.0,8.0,SEC C
ID3860,104.52,178.25,7.0,5.0,SEC C
ID3861,35.04,203.1,5.0,7.0,SEC C
ID3862,62.6,173.0,11.0,16.0,SEC C
ID3863,213.28,248.0,9.0,5.0,SEC B
ID3864,45.48,32.0,9.0,5.0,SEC E
ID3865,74.24,37.75,8.0,7.0,SEC D
ID3866,111.76,43.91,9.0,4.0,SEC D
ID3867,147.76,169.5,9.0,7.0,SEC C
ID3868,156.48,36.0,7.0,5.0,SEC E
ID3869,95.36,193.0,7.0,9.0,SEC D
ID3870,76.48,11.25,5.0,3.0,SEC E
ID3871,55.72,165.0,16.0,6.0,SEC B
ID3872,37.4,20.0,5.0,4.0,SEC B
ID3873,47.96,167.0,11.0,8.0,SEC B
ID3874,45.16,227.0,9.0,9.0,SEC C
ID3875,109.08,5.25,10.0,8.0,SEC B
ID3876,335.0,0.0,3.0,1.0,SEC B
ID3877,63.96,159.525,15.0,7.0,SEC A
ID3878,68.4,12.0,6.0,7.0,SEC E
ID3879,118.32,219.525,10.0,8.0,SEC B
ID3880,108.08,191.025,7.0,7.0,SEC D
ID3881,195.44,227.64,20.0,15.0,SEC C
ID3882,39.0,170.25,5.0,4.0,SEC B
ID3883,86.0,16.625,6.0,5.0,SEC B
ID3884,18.24,170.5,5.0,6.0,SEC C
ID3885,1704.3333333333333,0.0,1.0,4.0,SEC A
ID3886,47.0,184.4,11.0,11.0,SEC C
ID3887,32.44,4.25,6.0,6.0,SEC C
ID3888,101.44,201.93,21.0,6.0,SEC C
ID3889,146.24,213.87,28.0,8.0,SEC C
ID3890,74.92,170.66,11.0,27.0,SEC C
ID3891,60.36,163.5,7.0,5.0,SEC C
ID3892,76.2,200.33,21.0,5.0,SEC C
ID3893,137.56,186.13,23.0,9.0,SEC A
ID3894,46.28,1.0,5.0,15.0,SEC E
ID3895,127.84,183.0,15.0,4.0,SEC B
ID3896,77.6,168.0,7.0,21.0,SEC C
ID3897,140.08333333333334,181.07,15.0,12.0,SEC B
ID3898,116.48,233.435,15.0,8.0,SEC C
ID3899,130.6,176.5,19.0,44.0,SEC C
ID3900,76.84,1.0,4.0,7.0,SEC D
ID3901,71.12,192.7,20.0,7.0,SEC B
ID3902,43.28,182.0,7.0,6.0,SEC D
ID3903,175.52,257.36,21.0,11.0,SEC C
ID3904,52.16,62.47,9.0,4.0,SEC D
ID3905,241.96,205.0,29.0,19.0,SEC B
ID3906,154.96,202.125,12.0,6.0,SEC C
ID3907,159.84,52.1,6.0,5.0,SEC C
ID3908,2.44,33.25,11.0,6.0,SEC C
ID3909,116.64,148.16,10.0,4.0,SEC C
ID3910,1.32,405.48,51.0,19.0,SEC A
ID3911,114.96,194.16,13.0,5.0,SEC B
ID3912,141.04,395.33,20.0,10.0,SEC B
ID3913,191.16,283.0,26.0,9.0,SEC B
ID3914,84.08,171.29,10.0,8.0,SEC C
ID3915,78.28,7.33,16.0,7.0,SEC D
ID3916,77.48,191.31,13.0,6.0,SEC C
ID3917,106.2,80.41,15.0,9.0,SEC C
ID3918,100.36,212.0,8.0,3.0,SEC E
ID3919,24.04,0.0,1.0,2.0,SEC C
ID3920,9.28,3.5,9.0,5.0,SEC A
ID3921,173.58333333333334,194.82999999999998,15.0,11.0,SEC B
ID3922,129.08,68.81,12.0,5.0,SEC B
ID3923,75.92,183.15,12.0,6.0,SEC C
ID3924,79.0,142.12,22.0,11.0,SEC A
ID3925,112.84,169.33,7.0,5.0,SEC D
ID3926,232.28,4.25,8.0,9.0,SEC D
ID3927,220.16,184.325,13.0,11.0,SEC A
ID3928,124.2,166.53,11.0,7.0,SEC B
ID3929,190.28,315.76,23.0,12.0,SEC C
ID3930,185.16,191.12,26.0,6.0,SEC B
ID3931,22.84,38.5,7.0,4.0,SEC E
ID3932,131.92,199.32,13.0,5.0,SEC E
ID3933,95.6,197.66,13.0,7.0,SEC E
ID3934,21.72,251.43,12.0,8.0,SEC D
ID3935,90.36,201.25,20.0,5.0,SEC A
ID3936,90.08,86.16,15.0,8.0,SEC C
ID3937,104.52,187.0,10.0,4.0,SEC C
ID3938,86.88,509.0,39.0,12.0,SEC C
ID3939,40.4,6.07,4.0,4.0,SEC C
ID3940,69.84,338.0,7.0,7.0,SEC C
ID3941,66.24,197.0,15.0,6.0,SEC C
ID3942,40.88,198.17,20.0,8.0,SEC A
ID3943,85.24,179.18,28.0,8.0,SEC B
ID3944,45.32,1.0,7.0,4.0,SEC D
ID3945,24.6,181.0,11.0,5.0,SEC A
ID3946,71.36,175.0,10.0,7.0,SEC B
ID3947,158.04,208.66,12.0,9.0,SEC C
ID3948,427.52,191.88,18.0,11.0,SEC A
ID3949,83.16,224.25,6.0,6.0,SEC C
ID3950,704.76,213.0,15.0,5.0,SEC B
ID3951,118.72,177.0,7.0,7.0,SEC E
ID3952,85.24,190.25,10.0,8.0,SEC C
ID3953,97.42857142857143,157.0,9.0,7.0,SEC E
ID3954,26.36,170.83,7.0,4.0,SEC D
ID3955,93.28,46.5,10.0,5.0,SEC C
ID3956,67.24,177.25,7.0,8.0,SEC C
ID3957,116.88,217.16,14.0,9.0,SEC D
ID3958,38.2,31.75,9.0,8.0,SEC D
ID3959,33.2,28.25,8.0,2.0,SEC D
ID3960,83.04,192.07999999999998,13.0,10.0,SEC D
ID3961,59.2,10.0,6.0,5.0,SEC E
ID3962,50.84,168.0,7.0,9.0,SEC B
ID3963,63.52,173.6,11.0,9.0,SEC E
ID3964,74.76,225.25,12.0,8.0,SEC C
ID3965,106.68,226.5,14.0,15.0,SEC A
ID3966,58.8,104.0,5.0,6.0,SEC C
ID3967,14.48,192.5,7.0,4.0,SEC D
ID3968,144.0,262.33,16.0,7.0,SEC B
ID3969,95.12,193.5,9.0,6.0,SEC C
ID3970,86.88,184.5,12.0,7.0,SEC B
ID3971,93.28,178.25,9.0,6.0,SEC C
ID3972,119.52,219.65,19.0,8.0,SEC A
ID3973,43.72,205.0,13.0,6.0,SEC C
ID3974,43.52,205.0,11.0,7.0,SEC C
ID3975,54.52,35.83,6.0,6.0,SEC C
ID3976,94.52,12.0,5.0,6.0,SEC B
ID3977,104.92,208.82,14.0,8.0,SEC C
ID3978,90.08,185.5,9.0,5.0,SEC C
ID3979,125.92,266.0,13.0,7.0,SEC C
ID3980,67.36,205.25,12.0,8.0,SEC B
ID3981,73.16,211.75,12.0,7.0,SEC E
ID3982,65.0,184.75,13.0,7.0,SEC C
ID3983,51.68,145.0,4.0,7.0,SEC B
ID3984,149.2,151.5,13.0,7.0,SEC B
ID3985,99.4,193.75,18.0,8.0,SEC B
ID3986,99.44,192.5,20.0,8.0,SEC C
ID3987,121.32,169.93,14.0,9.0,SEC B
ID3988,88.8,190.6,17.0,7.0,SEC C
ID3989,143.6,194.75,13.0,10.0,SEC E
ID3990,73.4,204.0,20.0,5.0,SEC C
ID3991,126.92,250.05,16.0,10.0,SEC C
ID3992,36.68,176.5,10.0,5.0,SEC C
ID3993,86.79166666666667,186.5,8.0,7.0,SEC D
ID3994,48.0,188.0,8.0,5.0,SEC C
ID3995,69.4,170.75,3.0,5.0,SEC E
ID3996,53.16,0.0,5.0,2.0,SEC D
ID3997,70.6,177.0,10.0,7.0,SEC A
ID3998,73.04,206.57999999999998,9.0,8.0,SEC C
ID3999,27.04,0.0,1.0,9.0,SEC E
ID4000,95.48,182.5,15.0,5.0,SEC C
ID4001,79.56,199.0,8.0,6.0,SEC B
ID4002,76.92,177.16,10.0,9.0,SEC D
ID4003,98.84,194.75,11.0,10.0,SEC A
ID4004,48.0,30.0,7.0,6.0,SEC C
ID4005,10.76,175.33,8.0,6.0,SEC C
ID4006,37.64,0.0,1.0,10.0,SEC E
ID4007,101.48,168.58,6.0,24.0,SEC D
ID4008,67.88,194.82999999999998,9.0,3.0,SEC D
ID4009,62.6,175.25,7.0,4.0,SEC D
ID4010,31.96,206.8,9.0,6.0,SEC D
ID4011,84.24,218.41,8.0,9.0,SEC C
ID4012,64.44,186.65,9.0,5.0,SEC E
ID4013,104.4,109.5,10.0,3.0,SEC E
ID4014,42.52,7.0,3.0,3.0,SEC C
ID4015,96.04,211.0,7.0,4.0,SEC C
ID4016,72.8,57.5,4.0,5.0,SEC E
ID4017,126.68,259.0,11.0,6.0,SEC D
ID4018,49.96,45.5,6.0,3.0,SEC E
ID4019,66.36,225.0,10.0,6.0,SEC D
ID4020,75.2,188.81,8.0,8.0,SEC D
ID4021,104.04,252.0,11.0,9.0,SEC D
ID4022,46.28,24.0,4.0,7.0,SEC C
ID4023,91.56,240.0,12.0,6.0,SEC D
ID4024,49.28,224.81,16.0,8.0,SEC B
ID4025,118.52,241.0,12.0,10.0,SEC C
ID4026,161.68,211.0,7.0,5.0,SEC C
ID4027,65.68,206.0,10.0,11.0,SEC B
ID4028,220.4,244.5,13.0,8.0,SEC C
ID4029,174.68,16.0,6.0,3.0,SEC D
ID4030,54.84,0.33,3.0,5.0,SEC C
ID4031,54.04,180.58,13.0,6.0,SEC B
ID4032,89.32,181.0,9.0,7.0,SEC D
ID4033,109.56,3.5,5.0,6.0,SEC D
ID4034,39.6,16.0,6.0,2.0,SEC D
ID4035,96.76,52.0,9.0,7.0,SEC C
ID4036,9.8,2.5,3.0,4.0,SEC C
ID4037,79.84,208.25,10.0,6.0,SEC D
ID4038,85.68,168.33,7.0,7.0,SEC B
ID4039,86.44,192.33,10.0,13.0,SEC C
ID4040,103.96,197.85,14.0,9.0,SEC C
ID4041,78.8,182.25,6.0,8.0,SEC D
ID4042,82.28,180.5,10.0,6.0,SEC B
ID4043,3.6,0.0,5.0,3.0,SEC E
ID4044,25.64,45.33,3.0,6.0,SEC E
ID4045,58.52,195.6,7.0,9.0,SEC C
ID4046,65.68,175.33,9.0,5.0,SEC C
ID4047,17.08,224.0,4.0,3.0,SEC C
ID4048,167.84,369.185,11.0,8.0,SEC C
ID4049,145.88,205.28,12.0,3.0,SEC E
ID4050,70.8,170.08,5.0,7.0,SEC B
ID4051,105.84,3.5,6.0,8.0,SEC D
ID4052,87.72,181.25,9.0,7.0,SEC E
ID4053,84.8,215.0,19.0,8.0,SEC B
ID4054,144.56,292.65999999999997,29.0,6.0,SEC C
ID4055,113.36,266.0,21.0,16.0,SEC B
ID4056,54.84,169.0,7.0,12.0,SEC E
ID4057,62.76,0.0,3.0,15.0,SEC C
ID4058,68.52,176.33,12.0,42.0,SEC C
ID4059,116.88,175.81,12.0,8.0,SEC B
ID4060,24.72,175.0,6.0,5.0,SEC B
ID4061,7.6,0.0,2.0,1.0,SEC D
ID4062,148.64,48.25,7.0,7.0,SEC B
ID4063,160.2,217.0,17.0,5.0,SEC D
